Organisation Name,Purchase Order Number,Order Date,Total Value,Supplier Name,Account Name,Service
Rochdale Borough Council,x1020136,20/04/2020,"£37,000.00",FOSTERING SOLUTIONS LTD,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020137,20/04/2020,"£44,400.00",THERAPEUTIC FOSTERING LTD,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020138,20/04/2020,"£40,600.00",FOSTERING SOLUTIONS LTD,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020139,20/04/2020,"£43,400.00",FOSTERING SOLUTIONS LTD,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020140,20/04/2020,"£39,400.00",FOSTERING SOLUTIONS LTD,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020141,20/04/2020,"£41,400.00",FOSTERING SOLUTIONS LTD,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020142,20/04/2020,"£68,600.00",FOSTER CARE ASSOCIATES LIMITED,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020143,20/04/2020,"£41,000.00",CARE 4 CHILDREN RESIDENTIAL SERVICES,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020144,20/04/2020,"£39,400.00",CARE 4 CHILDREN RESIDENTIAL SERVICES,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020145,20/04/2020,"£39,000.00",CARE 4 CHILDREN RESIDENTIAL SERVICES,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020146,20/04/2020,"£52,000.00",BY THE BRIDGE THERAPUTIC FOSTERING SERVICE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020147,20/04/2020,"£40,000.00",ALPHA PLUS FOSTERING,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020148,20/04/2020,"£40,800.00",ALPHA PLUS FOSTERING,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d3003533,19/04/2020,"£10,000.00",IRWELL STREET METALS,REFUSE DISPOSAL,ECONOMY DIRECTORATE
Rochdale Borough Council,d1086857,17/04/2020,"£6,500.00",DIAMOND NO1 CARS,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086849,17/04/2020,"£71,500.00",THE BOND BOARD LIMITED,PROJECTS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086852,17/04/2020,"£6,463.37",BT GLOBAL SERVICES,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086856,17/04/2020,"£8,233.75",DIRECT TYRE MANAGEMENT LTD,TYRES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002348,17/04/2020,"£13,009.00",IBM UK LTD,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002351,17/04/2020,"£18,000.00",GRAVITAS RECRUITMENT GROUP,AGENCY STAFF,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002354,17/04/2020,"£135,000.00",BRITISH TELECOMMUNICATIONS PLC,COMMUNICATION AND COMPUTING - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3003531,17/04/2020,"£340,178.78",COMMUNITY LIGHTING PARTNERSHIP ROCHDALE LTD,PFI SCHEMES RPIX,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3003532,17/04/2020,"£15,000.00",EAST LANCASHIRE SERVICES LIMITED,CLEANING AND DOMESTIC SUPPLIES,ECONOMY DIRECTORATE
Rochdale Borough Council,e1030219,17/04/2020,"£23,144.00",ROSSENDALE SCHOOL PRIORY,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030222,17/04/2020,"£22,649.32",BIRTENSHAW HALL SCHOOL,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030223,17/04/2020,"£20,020.00",BIRTENSHAW HALL SCHOOL,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030224,17/04/2020,"£19,014.64",BIRTENSHAW HALL SCHOOL,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030225,17/04/2020,"£19,014.64",BIRTENSHAW HALL SCHOOL,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030226,17/04/2020,"£23,186.35",BIRTENSHAW HALL SCHOOL,TRAVELLING GENERAL EXPENSES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030228,17/04/2020,"£12,614.80",RAISE THE YOUTH FOUNDATION CIC,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030229,17/04/2020,"£13,320.00",RAISE THE YOUTH FOUNDATION CIC,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1008916,17/04/2020,"£17,270.69",THOMSON REUTERS,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS,RESOURCES
Rochdale Borough Council,r1002601,17/04/2020,"£5,000.00",THE HERITAGE ANGEL LTD,CONSULTANTS FEES,ECONOMY DIRECTORATE
Rochdale Borough Council,x1020051,17/04/2020,"£34,600.00",NEXT STAGE FOSTERING,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020052,17/04/2020,"£40,800.00",REGIONAL FOSTER PLACEMENTS LIMITED,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020053,17/04/2020,"£38,600.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020055,17/04/2020,"£41,200.00",THREE CIRCLES FOSTERING,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020056,17/04/2020,"£51,800.00",THE NATIONAL FOSTERING AGENCY LIMITED,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020057,17/04/2020,"£39,000.00",THREE CIRCLES FOSTERING,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020058,17/04/2020,"£39,800.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020059,17/04/2020,"£44,800.00",SAFEHOUSES FOSTERING,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020060,17/04/2020,"£42,400.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020061,17/04/2020,"£37,400.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020062,17/04/2020,"£40,800.00",THREE CIRCLES FOSTERING,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020063,17/04/2020,"£46,800.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020064,17/04/2020,"£38,800.00",ACORN HOUSE FOSTERING SERVICES LIMITED,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020065,17/04/2020,"£42,000.00",ORANGE GROVE FOSTERCARE LTD,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020066,17/04/2020,"£44,200.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020067,17/04/2020,"£44,200.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020068,17/04/2020,"£44,600.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020069,17/04/2020,"£50,800.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020070,17/04/2020,"£42,800.00",THE TOGETHER TRUST,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020071,17/04/2020,"£35,400.00",THE NATIONAL FOSTERING AGENCY LIMITED,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020072,17/04/2020,"£33,800.00",THE NATIONAL FOSTERING AGENCY LIMITED,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020073,17/04/2020,"£48,800.00",PEOPLE WHO FOSTER,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020074,17/04/2020,"£39,800.00",CHILD ACTION NORTHWEST,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020075,17/04/2020,"£44,000.00",FIRST AFFINITY FOSTERING SERVICES LTD,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020076,17/04/2020,"£17,200.00",BLACKBURN WITH DARWEN BC,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020077,17/04/2020,"£41,200.00",SWIIS FOSTER CARE LIMITED,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020082,17/04/2020,"£42,800.00",SWIIS FOSTER CARE LIMITED,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020083,17/04/2020,"£39,800.00",BARNARDOS,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020084,17/04/2020,"£78,000.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020085,17/04/2020,"£34,600.00",LORIMER FOSTER SERVICES,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020086,17/04/2020,"£43,200.00",COMPASS FOSTERING NORTH LTD,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020087,17/04/2020,"£25,400.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020089,17/04/2020,"£13,800.00",SAFEHOUSES FOSTERING,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020090,17/04/2020,"£45,400.00",THE ADOLESCENT AND CHILDRENS TRUST,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020091,17/04/2020,"£46,200.00",THE ADOLESCENT AND CHILDRENS TRUST,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020092,17/04/2020,"£42,400.00",FOSTER CARES LTD,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020093,17/04/2020,"£65,400.00",EXCEL FOSTERING,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020094,17/04/2020,"£44,200.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020098,17/04/2020,"£38,600.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020099,17/04/2020,"£42,600.00",SAFEHOUSES FOSTERING,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020100,17/04/2020,"£49,600.00",FLYING COLOURS,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020101,17/04/2020,"£49,000.00",CARITAS CARE LTD,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020102,17/04/2020,"£42,800.00",ACORN HOUSE FOSTERING SERVICES LIMITED,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020103,17/04/2020,"£39,800.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020104,17/04/2020,"£39,400.00",LORIMER FOSTER SERVICES,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020105,17/04/2020,"£41,200.00",PEOPLE WHO FOSTER,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020106,17/04/2020,"£41,800.00",THREE CIRCLES FOSTERING,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020107,17/04/2020,"£44,000.00",FIRST AFFINITY FOSTERING SERVICES LTD,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020108,17/04/2020,"£39,400.00",LORIMER FOSTER SERVICES,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020109,17/04/2020,"£39,400.00",LORIMER FOSTER SERVICES,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020110,17/04/2020,"£38,200.00",CHILD ACTION NORTHWEST,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020111,17/04/2020,"£44,800.00",SAFEHOUSES FOSTERING,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020112,17/04/2020,"£38,800.00",CHILD ACTION NORTHWEST,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020113,17/04/2020,"£38,400.00",CHILD ACTION NORTHWEST,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020114,17/04/2020,"£42,400.00",FIRST AFFINITY FOSTERING SERVICES LTD,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020116,17/04/2020,"£36,800.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020117,17/04/2020,"£38,000.00",ACORN HOUSE FOSTERING SERVICES LIMITED,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020118,17/04/2020,"£83,400.00",FOSTER CARELINE LTD,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020119,17/04/2020,"£43,600.00",SAFEHOUSES FOSTERING,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020120,17/04/2020,"£34,800.00",SAFEHOUSES FOSTERING,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020121,17/04/2020,"£39,800.00",THE NATIONAL FOSTERING AGENCY LIMITED,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020122,17/04/2020,"£46,800.00",ACORN HOUSE FOSTERING SERVICES LIMITED,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020123,17/04/2020,"£46,800.00",ACORN HOUSE FOSTERING SERVICES LIMITED,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1086827,16/04/2020,"£7,500.00",ROCHDALE TOWN TAXIS LTD,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086836,16/04/2020,"£6,000.00",ROCHDALE TOWN TAXIS LTD,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,s1025897,16/04/2020,"£67,000.00",REDACTED - PERSONAL DATA,EXPENSES - GENERAL,COMMISSIONING AND STATUTORY
Rochdale Borough Council,s1025901,16/04/2020,"£10,000.00",REDACTED - PERSONAL DATA,EXPENSES - GENERAL,COMMISSIONING AND STATUTORY
Rochdale Borough Council,d1086844,16/04/2020,"£36,795.00",HENDHAM HOTEL LTD,ACCOMMODATION,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086846,16/04/2020,"£15,000.00",DIRECT TYRE MANAGEMENT LTD,TYRES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002346,16/04/2020,"£61,500.00",ZEN INTERNET LIMITED,COMMUNICATION AND COMPUTING - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3003528,16/04/2020,"£9,275.00",RICS,SUBSCRIPTIONS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3003530,16/04/2020,"£12,950.00",MEASURE 2 IMPROVE,ASSET MANAGEMENT PLANS & SURVEYS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1030208,16/04/2020,"£5,781.25",THE CHILDRENS SOCIETY SERVICES LTD,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1008914,16/04/2020,"£23,995.00",FISCAL TECHNOLOGIES LTD,SOFTWARE,RESOURCES
Rochdale Borough Council,s1025895,16/04/2020,"£14,020.93",POLLOCK LIFTS,MINOR BUILDING WORKS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025899,16/04/2020,"£200,000.00",ACTION FIRST ASSESSMENTS LTD,FEES / COMMISSION,COMMISSIONING AND STATUTORY
Rochdale Borough Council,s1025900,16/04/2020,"£10,000.00",S MUSTAFA LIMITED,EXPENSES - GENERAL,COMMISSIONING AND STATUTORY
Rochdale Borough Council,s1025902,16/04/2020,"£10,000.00",SARA MEDICS LTD,EXPENSES - GENERAL,COMMISSIONING AND STATUTORY
Rochdale Borough Council,w1002087,16/04/2020,"£5,600.00",GREEN CLOUD IT,EQUIPMENT - GENERAL,COMMISSIONING AND STATUTORY
Rochdale Borough Council,x1020038,16/04/2020,"£25,030.00",LIFETIME OPPORTUNITIES,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020039,16/04/2020,"£200,000.00",KEYS EDUCATION AND CARE LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020040,16/04/2020,"£250,500.00",HALLIWELL HOMES LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1086812,15/04/2020,"£6,500.00",ROCHDALE TOWN TAXIS LTD,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086808,15/04/2020,"£26,076.00",STANDARD FUEL OILS,TRANSACTIONS-EXPENDITURE,CONTROL ACCOUNT
Rochdale Borough Council,d1086815,15/04/2020,"£17,792.13",BOLINDA UK LIMITED,REFERENCE BOOKS/NEWSPAPERS/PERIODICALS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002342,15/04/2020,"£7,096.96",CDW LTD,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002343,15/04/2020,"£58,500.00",GRAVITAS RECRUITMENT GROUP,CAPITAL - STAFFING AGENCY PAYMENTS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3003522,15/04/2020,"£5,000.00",ABBEY ARCHITECTURAL IRONMONGERY CO LTD,PROPERTY - WORKS ELEMENT,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3003523,15/04/2020,"£5,000.00",ABBEY ARCHITECTURAL IRONMONGERY CO LTD,PROPERTY - WORKS ELEMENT,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3003524,15/04/2020,"£38,425.00",GTM ELECTRICAL SERVICES LIMITED,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3003525,15/04/2020,"£9,800.00",CURTINS CONSULTING,PROPERTY FEES ELEMENT,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d3003527,15/04/2020,"£5,000.00",ELECTRIC CENTER,PROPERTY - WORKS ELEMENT,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d4002751,15/04/2020,"£19,425.00",SCHNEIDER ELECTRIC LIMITED,SPECIFIED MAINTENANCE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1030192,15/04/2020,"£5,000.00",SMS COACHING LTD,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030193,15/04/2020,"£18,911.00",CUMBERLAND SCHOOL,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030194,15/04/2020,"£11,856.67",RED ROSE SCHOOL,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030195,15/04/2020,"£11,205.54",WATERHEAD ACADEMY,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030196,15/04/2020,"£11,712.00",WARGRAVE HOUSE SCHOOL AND COLLEGE,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030201,15/04/2020,"£26,566.67",RUSKIN MILL TRUST,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030203,15/04/2020,"£11,656.67",THE ROYAL NATIONAL COLLEGE FOR THE BLIND,OTHER EST - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030205,15/04/2020,"£18,665.00",PURE INNOVATIONS LIMITED,CONVEYANCE OF CHILDREN,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1008907,15/04/2020,"£75,750.64",MANCHESTER CITY COUNCIL,PROFESSIONAL FEES,RESOURCES
Rochdale Borough Council,f1008910,15/04/2020,"£49,999.99",CRITIQOM LIMITED,POSTAGE,RESOURCES
Rochdale Borough Council,x1020006,15/04/2020,"£36,665.00",ROCHDALE BOROUGHWIDE HOUSING,YOUNG PEOPLES RENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020007,15/04/2020,"£7,950.00",RITE DIRECTIONS LTD,YOUNG PEOPLES RENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020008,15/04/2020,"£49,350.00",DEPAUL UK,YOUNG PEOPLES RENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020009,15/04/2020,"£6,750.00",CASICARE LTD,YOUNGE PERSONS ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020010,15/04/2020,"£11,000.00",NEXT STAGE A WAY FORWARD YOUTH DEVELOPMENT LTD,YOUNG PEOPLES RENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020011,15/04/2020,"£208,500.00",THE TOGETHER TRUST,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020012,15/04/2020,"£234,500.00",FUTURE FOCUSED LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020013,15/04/2020,"£250,500.00",ORACLE CARE LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020014,15/04/2020,"£184,000.00",TIMEOUT CHILDRENS HOMES LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020015,15/04/2020,"£15,000.00",NEW HORIZONS STOCKPORT LIMITED,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020016,15/04/2020,"£175,000.00",HORIZON CARE AND EDUCATION,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020017,15/04/2020,"£177,500.00",SANDCASTLE CARE LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020018,15/04/2020,"£11,000.00",HIGHBANK PRIORY,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020019,15/04/2020,"£177,500.00",ENABLING FUTURES LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020020,15/04/2020,"£167,000.00",CARE TODAY CHILDRENS SERVICES,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020021,15/04/2020,"£203,500.00",MEADOWS CARE LIMITED,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020022,15/04/2020,"£208,500.00",THE TOGETHER TRUST,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020023,15/04/2020,"£214,000.00",MEADOWS CARE LIMITED,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020024,15/04/2020,"£258,500.00",CAMBIAN CHILDCARE LIMITED,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020025,15/04/2020,"£249,000.00",WITHERSLACK GROUP,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020026,15/04/2020,"£167,000.00",CARE TODAY CHILDRENS SERVICES,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020027,15/04/2020,"£272,500.00",COMPASS CHILDRENS HOMES LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020029,15/04/2020,"£209,000.00",FUTURE FOCUSED LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
